Time,B,Elapsed_Time,TouchTag
46:41.2,1054.25,3.148487,0
46:41.5,1054.5,3.147206,0
46:41.8,1054.75,3.145924,0
46:42.0,1055,3.143362,0
46:42.3,1055.25,3.144643,0
46:42.5,1055.5,3.144643,0
46:42.8,1055.75,3.144643,0
46:43.0,1056,3.1408,0
46:43.2,1056.25,3.142081,0
46:43.5,1056.5,3.143362,0
46:43.7,1056.75,3.149768,0
46:44.0,1057,3.144643,0
46:44.3,1057.25,3.1408,0
46:44.5,1057.5,3.142081,0
46:44.8,1057.75,3.144643,0
46:45.0,1058,3.1408,0
46:45.3,1058.25,3.138238,0
46:45.5,1058.5,3.142081,0
46:45.7,1058.75,3.144643,0
46:46.0,1059,3.142081,0
46:46.3,1059.25,3.135676,0
46:46.5,1059.5,3.145924,0
46:46.8,1059.75,3.143362,0
46:47.0,1060,3.1408,0
46:47.2,1060.25,3.1408,0
46:47.5,1060.5,3.154892,0
46:47.8,1060.75,3.144643,0
46:48.0,1061,3.144643,0
46:48.3,1061.25,3.1408,0
46:48.5,1061.5,3.139519,0
46:48.8,1061.75,3.139519,0
46:49.0,1062,3.1408,0
46:49.3,1062.25,3.144643,0
46:49.5,1062.5,3.145924,0
46:49.7,1062.75,3.139519,0
46:50.0,1063,3.142081,0
46:50.3,1063.25,3.143362,0
46:50.5,1063.5,3.138238,0
46:50.7,1063.75,3.142081,0
46:51.0,1064,3.1408,0
46:51.3,1064.25,3.136957,0
46:51.5,1064.5,3.138238,0
46:51.8,1064.75,3.143362,0
46:52.0,1065,3.136957,0
46:52.3,1065.25,3.136957,0
46:52.5,1065.5,3.139519,0
46:52.7,1065.75,3.139519,0
46:53.0,1066,3.1408,0
46:53.2,1066.25,3.135676,0
46:53.5,1066.5,3.139519,0
46:53.8,1066.75,3.139519,0
46:54.0,1067,3.139519,0
46:54.3,1067.25,3.138238,0
46:54.5,1067.5,3.1408,0
46:54.8,1067.75,3.144643,0
46:55.0,1068,3.143362,0
46:55.2,1068.25,3.136957,0
46:55.5,1068.5,3.142081,0
46:55.8,1068.75,3.139519,0
46:56.0,1069,3.1408,0
46:56.3,1069.25,3.139519,0
46:56.5,1069.5,3.136957,0
46:56.7,1069.75,3.139519,0
46:57.0,1070,3.139519,0
46:57.3,1070.25,3.136957,0
46:57.5,1070.5,3.144643,0
46:57.8,1070.75,3.139519,0
46:58.0,1071,3.1408,0
46:58.3,1071.25,3.139519,0
46:58.5,1071.5,3.142081,0
46:58.8,1071.75,3.135676,0
46:59.0,1072,3.139519,0
46:59.2,1072.25,3.1408,0
46:59.5,1072.5,3.142081,0
46:59.8,1072.75,3.138238,0
47:00.0,1073,3.136957,0
47:00.2,1073.25,3.138238,0
47:00.5,1073.5,3.139519,0
47:00.8,1073.75,3.1408,0
47:01.0,1074,3.138238,0
47:01.3,1074.25,3.138238,0
47:01.5,1074.5,3.138238,0
47:01.8,1074.75,3.136957,0
47:02.0,1075,3.138238,0
47:02.2,1075.25,3.138238,0
47:02.5,1075.5,3.136957,0
47:02.7,1075.75,3.138238,0
47:03.0,1076,3.144643,0
47:03.3,1076.25,3.139519,0
47:03.5,1076.5,3.138238,0
47:03.8,1076.75,3.1408,0
47:04.0,1077,3.1408,0
47:04.3,1077.25,3.139519,0
47:04.5,1077.5,3.138238,0
47:04.7,1077.75,3.1408,0
47:05.0,1078,3.139519,0
47:05.3,1078.25,3.143362,0
47:05.5,1078.5,3.136957,0
47:05.8,1078.75,3.1408,0
47:06.0,1079,3.1408,0
47:06.2,1079.25,3.142081,0
47:06.5,1079.5,3.139519,0
47:06.8,1079.75,3.134394,0
47:07.0,1080,3.135676,0
47:07.3,1080.25,3.130551,0
47:07.5,1080.5,3.144643,0
47:07.8,1080.75,3.139519,0
47:08.0,1081,3.138238,0
47:08.3,1081.25,3.143362,0
47:08.5,1081.5,3.144643,0
47:08.7,1081.75,3.142081,0
47:09.0,1082,3.1408,0
47:09.3,1082.25,3.1408,0
47:09.5,1082.5,3.144643,0
47:09.7,1082.75,3.142081,0
47:10.0,1083,3.133113,0
47:10.3,1083.25,3.1408,0
47:10.5,1083.5,3.136957,0
47:10.8,1083.75,3.139519,0
47:11.0,1084,3.133113,0
47:11.3,1084.25,3.139519,0
47:11.5,1084.5,3.138238,0
47:11.7,1084.75,3.136957,0
47:12.0,1085,3.131832,0
47:12.2,1085.25,3.135676,0
47:12.5,1085.5,3.135676,0
47:12.8,1085.75,3.133113,0
47:13.0,1086,3.130551,0
47:13.3,1086.25,3.135676,0
47:13.5,1086.5,3.138238,0
47:13.8,1086.75,3.135676,0
47:14.0,1087,3.142081,0
47:14.2,1087.25,3.136957,0
47:14.5,1087.5,3.139519,0
47:14.8,1087.75,3.136957,0
47:15.0,1088,3.135676,0
47:15.3,1088.25,3.135676,0
47:15.5,1088.5,3.135676,0
47:15.7,1088.75,3.133113,0
47:16.0,1089,3.131832,0
47:16.3,1089.25,3.136957,0
47:16.5,1089.5,3.135676,0
47:16.8,1089.75,3.138238,0
47:17.0,1090,3.134394,0
47:17.3,1090.25,3.127989,0
47:17.5,1090.5,3.133113,0
47:17.8,1090.75,3.134394,0
47:18.0,1091,3.131832,0
47:18.2,1091.25,3.130551,0
47:18.5,1091.5,3.135676,0
47:18.8,1091.75,3.133113,0
47:19.0,1092,3.133113,0
47:19.2,1092.25,3.131832,0
47:19.5,1092.5,3.136957,0
47:19.8,1092.75,3.134394,0
47:20.0,1093,3.134394,0
47:20.3,1093.25,3.12927,0
47:20.5,1093.5,3.134394,0
47:20.8,1093.75,3.130551,0
47:21.0,1094,3.133113,0
47:21.2,1094.25,3.131832,0
47:21.5,1094.5,3.130551,0
47:21.7,1094.75,3.133113,0
47:22.0,1095,3.134394,0
47:22.3,1095.25,3.134394,0
47:22.5,1095.5,3.134394,0
47:22.8,1095.75,3.134394,0
47:23.0,1096,3.131832,0
47:23.3,1096.25,3.131832,0
47:23.5,1096.5,3.133113,0
47:23.7,1096.75,3.139519,0
47:24.0,1097,3.135676,0
47:24.3,1097.25,3.134394,0
47:24.5,1097.5,3.131832,0
47:24.8,1097.75,3.133113,0
47:25.0,1098,3.098524,0
47:25.2,1098.25,3.115178,0
47:25.5,1098.5,3.115178,0
47:25.8,1098.75,3.111335,0
47:26.0,1099,3.102367,0
47:26.3,1099.25,3.067777,0
47:26.5,1099.5,3.028063,0
47:26.8,1099.75,3.01269,0
47:27.0,1100,2.999879,0
47:27.3,1100.25,3.007566,0
47:27.5,1100.5,3.067777,0
47:27.7,1100.75,3.081869,0
