EDA_Time,Measurement,TouchTag,SubjectID,,SubjectID,Average EDA,Max EDA
10:24:07,0.149889,2,B11,,,,
24:07.2,0.152451,3,B11,,,,
24:07.5,0.152451,4,B11,,,,
24:07.7,0.148608,1,B11,,,,
10:24:08,0.148608,3,B11,,,,
24:08.2,0.146045,1,B11,,,,
24:08.5,0.144764,3,B11,,,,
24:08.8,0.146045,1,B11,,,,
10:24:09,0.144764,2,B11,,,,
24:09.2,0.133234,3,B11,,,,
24:09.5,0.122986,1,B11,,,,
24:09.7,0.119142,3,B11,,,,
10:24:10,0.120423,1,B11,,,,
24:10.3,0.120423,2,B11,,,,
24:10.5,0.121704,3,B11,,,,
24:10.8,0.121704,1,B11,,,,
10:24:11,0.124267,2,B11,,,,
24:11.2,0.125548,1,B11,,,,
24:11.5,0.122986,2,B11,,,,
24:11.7,0.124267,3,B11,,,,
10:24:12,0.125548,1,B11,,,,
24:12.3,0.125548,2,B11,,,,
24:12.5,0.122986,3,B11,,,,
24:12.8,0.126829,4,B11,,,,
10:24:13,0.125548,1,B11,,,,
24:13.2,0.126829,2,B11,,,,
24:13.5,0.126829,3,B11,,,,
24:13.7,0.12811,4,B11,,,,
10:24:14,0.126829,1,B11,,,,
24:14.3,0.126829,3,B11,,,,
24:14.5,0.144764,4,B11,,,,
24:14.8,0.125548,1,B11,,,,
10:24:15,0.129391,3,B11,,,,
24:15.2,0.129391,1,B11,,,,
24:15.5,0.133234,3,B11,,,,
24:15.7,0.137078,4,B11,,,,
10:24:16,0.134515,1,B11,,,,
24:16.2,0.135797,3,B11,,,,
24:16.5,0.135797,4,B11,,,,
24:16.7,0.135797,1,B11,,,,
10:24:17,0.138359,2,B11,,,,
24:17.2,0.13964,3,B11,,,,
24:17.5,0.144764,4,B11,,,,
24:17.7,0.144764,1,B11,,,,
10:24:18,0.143483,3,B11,,,,
24:18.3,0.148608,4,B11,,,,
24:18.5,0.146045,1,B11,,,,
24:18.7,0.144764,3,B11,,,,
10:24:19,0.148608,4,B11,,,,
24:19.2,0.146045,1,B11,,,,
24:19.5,0.121704,2,B11,,,,
24:19.7,0.121704,3,B11,,,,
10:24:20,0.124267,1,B11,,,,
24:20.3,0.130672,3,B11,,,,
24:20.5,0.13964,4,B11,,,,
24:20.7,0.137078,1,B11,,,,
10:24:21,0.135797,3,B11,,,,
24:21.2,0.140921,4,B11,,,,
24:21.5,0.140921,1,B11,,,,
24:21.8,0.140921,3,B11,,,,
10:24:22,0.142202,4,B11,,,,
24:22.3,0.142202,1,B11,,,,
24:22.5,0.140921,2,B11,,,,
24:22.7,0.142202,4,B11,,,,
10:24:23,0.142202,1,B11,,,,
24:23.2,0.142202,3,B11,,,,
24:23.5,0.140921,4,B11,,,,
24:23.8,0.143483,1,B11,,,,
10:24:24,0.142202,3,B11,,,,
24:24.3,0.143483,1,B11,,,,
24:24.5,0.143483,3,B11,,,,
24:24.7,0.143483,1,B11,,,,
10:24:25,0.140921,3,B11,,,,
24:25.2,0.144764,4,B11,,,,
24:25.5,0.15117,1,B11,,,,
24:25.7,0.133234,3,B11,,,,
10:24:26,0.147326,4,B11,,,,
24:26.3,0.143483,1,B11,,,,
24:26.5,0.147326,3,B11,,,,
24:26.7,0.146045,4,B11,,,,
10:24:27,0.144764,1,B11,,,,
24:27.2,0.148608,2,B11,,,,
24:27.5,0.140921,3,B11,,,,
24:27.8,0.153732,4,B11,,,,
10:24:28,0.165262,1,B11,,,,
24:28.2,0.166543,3,B11,,,,
24:28.5,0.169105,1,B11,,,,
24:28.7,0.180635,2,B11,,,,
10:24:29,0.189603,3,B11,,,,
24:29.2,0.192165,4,B11,,,,
24:29.5,0.192165,1,B11,,,,
24:29.8,0.192165,3,B11,,,,
10:24:30,0.193446,4,B11,,,,
24:30.2,0.188322,1,B11,,,,
24:30.5,0.190884,2,B11,,,,
24:30.7,0.203695,3,B11,,,,
10:24:31,0.193446,4,B11,,,,
24:31.3,0.188322,1,B11,,,,
24:31.5,0.193446,2,B11,,,,
24:31.8,0.189603,3,B11,,,,
10:24:32,0.192165,4,B11,,,,
24:32.2,0.194727,1,B11,,,,
24:32.5,0.190884,2,B11,,,,
24:32.7,0.190884,3,B11,,,,
10:24:33,0.190884,4,B11,,,,
24:33.3,0.192165,1,B11,,,,
24:33.5,0.190884,3,B11,,,,
24:33.8,0.192165,4,B11,,,,
10:24:34,0.190884,1,B11,,,,
24:34.2,0.190884,2,B11,,,,
24:34.5,0.192165,1,B11,,,,
24:34.7,0.193446,2,B11,,,,
10:24:35,0.193446,3,B11,,,,
24:35.2,0.196008,4,B11,,,,
24:35.5,0.194727,1,B11,,,,
24:35.8,0.170386,2,B11,,,,
10:24:36,0.179354,3,B11,,,,
24:36.2,0.187041,4,B11,,,,
24:36.5,0.183197,1,B11,,,,
24:36.7,0.183197,3,B11,,,,
10:24:37,0.189603,4,B11,,,,
24:37.3,0.187041,1,B11,,,,
24:37.5,0.188322,3,B11,,,,
24:37.7,0.189603,4,B11,,,,
10:24:38,0.187041,1,B11,,,,
24:38.2,0.189603,3,B11,,,,
24:38.5,0.190884,4,B11,,,,
24:38.7,0.189603,1,B11,,,,
10:24:39,0.189603,3,B11,,,,
24:39.3,0.189603,1,B11,,,,
24:39.5,0.192165,2,B11,,,,
24:39.7,0.192165,3,B11,,,,
10:24:40,0.188322,4,B11,,,,
24:40.2,0.192165,1,B11,,,,
24:40.5,0.193446,3,B11,,,,
24:40.7,0.192165,4,B11,,,,
10:24:41,0.194727,1,B11,,,,
24:41.3,0.193446,3,B11,,,,
24:41.5,0.192165,4,B11,,,,
24:41.7,0.192165,1,B11,,,,
10:24:42,0.194727,3,B11,,,,
24:42.2,0.193446,4,B11,,,,
24:42.5,0.192165,1,B11,,,,
24:42.8,0.193446,2,B11,,,,
10:24:43,0.194727,3,B11,,,,
24:43.3,0.193446,1,B11,,,,
24:43.5,0.193446,2,B11,,,,
24:43.7,0.194727,3,B11,,,,
10:24:44,0.193446,4,B11,,,,
24:44.2,0.193446,1,B11,,,,
24:44.5,0.193446,3,B11,,,,
24:44.7,0.193446,4,B11,,,,
10:24:45,0.193446,1,B11,,,,
24:45.3,0.194727,2,B11,,,,
24:45.5,0.193446,4,B11,,,,
24:45.7,0.193446,1,B11,,,,
10:24:46,0.194727,3,B11,,,,
24:46.2,0.194727,4,B11,,,,
24:46.5,0.194727,1,B11,,,,
24:46.8,0.193446,3,B11,,,,
10:24:47,0.194727,4,B11,,,,
24:47.2,0.194727,1,B11,,,,
24:47.5,0.193446,2,B11,,,,
24:47.7,0.196008,3,B11,,,,
10:24:48,0.196008,4,B11,,,,
24:48.2,0.193446,1,B11,,,,
24:48.5,0.193446,2,B11,,,,
24:48.8,0.197289,1,B11,,,,
10:24:49,0.194727,2,B11,,,,
24:49.2,0.193446,3,B11,,,,
24:49.5,0.196008,4,B11,,,,
24:49.7,0.197289,1,B11,,,,
10:24:50,0.194727,3,B11,,,,
24:50.2,0.193446,4,B11,,,,
24:50.5,0.19857,1,B11,,,,
24:50.8,0.22163,2,B11,,,,
10:24:51,0.204976,3,B11,,,,
24:51.2,0.216506,4,B11,,,,
24:51.5,0.216506,1,B11,,,,
24:51.7,0.222911,2,B11,,,,
10:24:52,0.215225,3,B11,,,,
24:52.3,0.230598,4,B11,,,,
24:52.5,0.23316,1,B11,,,,
24:52.8,0.228036,2,B11,,,,
10:24:53,0.251096,1,B11,,,,
24:53.2,0.23316,3,B11,,,,
24:53.5,0.230598,4,B11,,,,
24:53.7,0.22163,1,B11,,,,
10:24:54,0.213944,2,B11,,,,
24:54.2,0.187041,3,B11,,,,
24:54.5,0.19857,1,B11,,,,
24:54.8,0.197289,3,B11,,,,
10:24:55,0.196008,4,B11,,,,
24:55.2,0.197289,1,B11,,,,
24:55.5,0.190884,3,B11,,,,
24:55.7,0.190884,4,B11,,,,
10:24:56,0.19857,1,B11,,,,
24:56.3,0.201133,2,B11,,,,
24:56.5,0.199852,3,B11,,,,
24:56.7,0.201133,4,B11,,,,
10:24:57,0.202414,1,B11,,,,
24:57.2,0.204976,3,B11,,,,
24:57.5,0.203695,4,B11,,,,
24:57.7,0.207538,1,B11,,,,
10:24:58,0.206257,2,B11,,,,
24:58.3,0.204976,3,B11,,,,
24:58.5,0.204976,4,B11,,,,
24:58.7,0.208819,1,B11,,,,
10:24:59,0.206257,2,B11,,,,
24:59.2,0.203695,3,B11,,,,
24:59.5,0.207538,4,B11,,,,
24:59.7,0.207538,1,B11,,,,
10:25:00,0.206257,0,B11,,,,
25:00.3,0.2101,0,B11,,,,
25:00.5,0.2101,0,B11,,,,
25:00.7,0.208819,0,B11,,,,
10:25:01,0.2101,0,B11,,,,
25:01.2,0.2101,0,B11,,,,
25:01.5,0.207538,0,B11,,,,
25:01.8,0.207538,0,B11,,,,
10:25:02,0.207538,0,B11,,,,
25:02.3,0.208819,0,B11,,,,
25:02.5,0.207538,3,B11,,,,
25:02.7,0.2101,4,B11,,,,
10:25:03,0.2101,1,B11,,,,
25:03.2,0.208819,2,B11,,,,
25:03.5,0.2101,3,B11,,,,
25:03.7,0.2101,4,B11,,,,
10:25:04,0.208819,1,B11,,,,
25:04.3,0.208819,3,B11,,,,
25:04.5,0.2101,4,B11,,,,
25:04.7,0.206257,1,B11,,,,
10:25:05,0.208819,2,B11,,,,
25:05.2,0.211381,3,B11,,,,
25:05.5,0.2101,4,B11,,,,
25:05.8,0.208819,1,B11,,,,
10:25:06,0.2101,3,B11,,,,
25:06.2,0.2101,4,B11,,,,
25:06.5,0.208819,1,B11,,,,
25:06.7,0.208819,3,B11,,,,
10:25:07,0.211381,4,B11,,,,
25:07.2,0.2101,1,B11,,,,
25:07.5,0.206257,4,B11,,,,
25:07.8,0.211381,1,B11,,,,
10:25:08,0.2101,3,B11,,,,
25:08.2,0.208819,4,B11,,,,
25:08.5,0.207538,1,B11,,,,
25:08.7,0.211381,3,B11,,,,
10:25:09,0.208819,4,B11,,,,
25:09.2,0.208819,1,B11,,,,
25:09.5,0.207538,3,B11,,,,
25:09.8,0.211381,4,B11,,,,
10:25:10,0.208819,1,B11,,,,
25:10.2,0.207538,3,B11,,,,
25:10.5,0.211381,4,B11,,,,
25:10.7,0.208819,1,B11,,,,
10:25:11,0.208819,3,B11,,,,
25:11.2,0.211381,4,B11,,,,
25:11.5,0.208819,1,B11,,,,
25:11.8,0.208819,2,B11,,,,
10:25:12,0.208819,3,B11,,,,
25:12.2,0.2101,4,B11,,,,
25:12.5,0.208819,1,B11,,,,
25:12.7,0.211381,2,B11,,,,
10:25:13,0.207538,3,B11,,,,
25:13.2,0.208819,4,B11,,,,
25:13.5,0.206257,1,B11,,,,
25:13.8,0.2101,3,B11,,,,
10:25:14,0.2101,4,B11,,,,
25:14.2,0.208819,1,B11,,,,
25:14.5,0.2101,3,B11,,,,
25:14.7,0.2101,4,B11,,,,
10:25:15,0.208819,1,B11,,,,
25:15.3,0.2101,3,B11,,,,
25:15.5,0.2101,4,B11,,,,
25:15.7,0.204976,1,B11,,,,
10:25:16,0.207538,3,B11,,,,
25:16.2,0.2101,4,B11,,,,
25:16.5,0.208819,1,B11,,,,
25:16.7,0.207538,3,B11,,,,
10:25:17,0.2101,4,B11,,,,
25:17.3,0.2101,1,B11,,,,
25:17.5,0.207538,3,B11,,,,
25:17.8,0.206257,4,B11,,,,
10:25:18,0.2101,1,B11,,,,
25:18.2,0.208819,3,B11,,,,
25:18.5,0.204976,4,B11,,,,
25:18.7,0.2101,1,B11,,,,
10:25:19,0.2101,3,B11,,,,
25:19.3,0.208819,4,B11,,,,
25:19.5,0.2101,1,B11,,,,
25:19.7,0.2101,3,B11,,,,
10:25:20,0.207538,4,B11,,,,
25:20.2,0.207538,1,B11,,,,
25:20.5,0.208819,3,B11,,,,
25:20.7,0.208819,4,B11,,,,
10:25:21,0.207538,1,B11,,,,
25:21.3,0.208819,3,B11,,,,
25:21.5,0.2101,1,B11,,,,
25:21.7,0.206257,3,B11,,,,
10:25:22,0.206257,4,B11,,,,
25:22.2,0.2101,1,B11,,,,
25:22.5,0.207538,3,B11,,,,
25:22.7,0.206257,4,B11,,,,
10:25:23,0.208819,1,B11,,,,
25:23.3,0.208819,3,B11,,,,
25:23.5,0.207538,4,B11,,,,
25:23.7,0.208819,0,B11,,,,
10:25:24,0.207538,0,B11,,,,
25:24.2,0.207538,0,B11,,,,
25:24.5,0.207538,0,B11,,,,
25:24.8,0.208819,0,B11,,,,
10:25:25,0.208819,0,B11,,,,
25:25.2,0.207538,0,B11,,,,
25:25.5,0.208819,0,B11,,,,
25:25.7,0.208819,0,B11,,,,
10:25:26,0.208819,0,B11,,,,
25:26.2,0.207538,0,B11,,,,
25:26.5,0.208819,0,B11,,,,
25:26.8,0.207538,0,B11,,,,
10:25:27,0.207538,0,B11,,,,
25:27.3,0.2101,0,B11,,,,
25:27.5,0.208819,0,B11,,,,
25:27.7,0.208819,0,B11,,,,
10:25:28,0.206257,0,B11,,,,
25:28.2,0.208819,0,B11,,,,
25:28.5,0.208819,0,B11,,,,
25:28.8,0.207538,0,B11,,,,
10:25:29,0.207538,0,B11,,,,
25:29.3,0.207538,0,B11,,,,
25:29.5,0.202414,0,B11,,,,
25:29.7,0.206257,0,B11,,,,
10:25:30,0.2101,0,B11,,,,
25:30.2,0.208819,0,B11,,,,
25:30.5,0.208819,0,B11,,,,
25:30.8,0.213944,0,B11,,,,
10:25:31,0.216506,0,B11,,,,
25:31.2,0.216506,0,B11,,,,
25:31.5,0.216506,0,B11,,,,
25:31.7,0.216506,0,B11,,,,
10:25:32,0.220349,0,B11,,,,
25:32.2,0.216506,0,B11,,,,
25:32.5,0.220349,0,B11,,,,
25:32.8,0.220349,0,B11,,,,
10:25:33,0.219068,0,B11,,,,
25:33.2,0.219068,0,B11,,,,
25:33.5,0.220349,0,B11,,,,
25:33.7,0.22163,0,B11,,,,
10:25:34,0.219068,0,B11,,,,
25:34.3,0.22163,0,B11,,,,
25:34.5,0.222911,0,B11,,,,
25:34.7,0.220349,0,B11,,,,
10:25:35,0.217787,0,B11,,,,
25:35.2,0.204976,0,B11,,,,
25:35.5,0.196008,0,B11,,,,
25:35.7,0.190884,0,B11,,,,
10:25:36,0.194727,0,B11,,,,
25:36.3,0.193446,0,B11,,,,
25:36.5,0.192165,0,B11,,,,
25:36.8,0.192165,0,B11,,,,
10:25:37,0.192165,0,B11,,,,
25:37.2,0.189603,0,B11,,,,
25:37.5,0.192165,0,B11,,,,
25:37.7,0.188322,0,B11,,,,
10:25:38,0.190884,0,B11,,,,
25:38.3,0.193446,0,B11,,,,
25:38.5,0.193446,0,B11,,,,
25:38.8,0.190884,0,B11,,,,
10:25:39,0.192165,0,B11,,,,
25:39.2,0.190884,0,B11,,,,
25:39.5,0.192165,0,B11,,,,
25:39.7,0.189603,0,B11,,,,
10:25:40,0.192165,0,B11,,,,
25:40.3,0.190884,0,B11,,,,
25:40.5,0.187041,0,B11,,,,
25:40.7,0.192165,0,B11,,,,
10:25:41,0.192165,0,B11,,,,
25:41.2,0.187041,0,B11,,,,
25:41.5,0.187041,0,B11,,,,
25:41.7,0.188322,0,B11,,,,
10:25:42,0.185759,0,B11,,,,
25:42.3,0.185759,0,B11,,,,
25:42.5,0.187041,0,B11,,,,
25:42.7,0.188322,0,B11,,,,
10:25:43,0.185759,0,B11,,,,
25:43.2,0.187041,0,B11,,,,
25:43.5,0.188322,0,B11,,,,
25:43.8,0.185759,0,B11,,,,
10:25:44,0.188322,0,B11,,,,
25:44.2,0.187041,0,B11,,,,
25:44.5,0.185759,0,B11,,,,
25:44.7,0.184478,0,B11,,,,
10:25:45,0.185759,0,B11,,,,
25:45.2,0.185759,0,B11,,,,
25:45.5,0.184478,0,B11,,,,
25:45.8,0.188322,0,B11,,,,
10:25:46,0.187041,0,B11,,,,
25:46.3,0.184478,0,B11,,,,
25:46.5,0.187041,0,B11,,,,
25:46.7,0.185759,0,B11,,,,
10:25:47,0.184478,0,B11,,,,
25:47.2,0.185759,0,B11,,,,
25:47.5,0.187041,0,B11,,,,
25:47.8,0.184478,0,B11,,,,
10:25:48,0.184478,0,B11,,,,
25:48.3,0.187041,0,B11,,,,
25:48.5,0.185759,0,B11,,,,
25:48.7,0.181916,0,B11,,,,
10:25:49,0.185759,0,B11,,,,
25:49.2,0.187041,0,B11,,,,
25:49.5,0.184478,0,B11,,,,
25:49.8,0.185759,0,B11,,,,
10:25:50,0.187041,0,B11,,,,
25:50.2,0.184478,0,B11,,,,
25:50.5,0.184478,0,B11,,,,
25:50.7,0.188322,0,B11,,,,
10:25:51,0.187041,0,B11,,,,
25:51.2,0.185759,0,B11,,,,
25:51.5,0.184478,0,B11,,,,
25:51.8,0.188322,0,B11,,,,
10:25:52,0.185759,0,B11,,,,
25:52.2,0.180635,0,B11,,,,
25:52.5,0.170386,0,B11,,,,
25:52.7,0.17423,0,B11,,,,
10:25:53,0.126829,0,B11,,,,
25:53.3,0.122986,0,B11,,,,
25:53.5,0.130672,0,B11,,,,
25:53.7,0.119142,0,B11,,,,
10:25:54,0.129391,0,B11,,,,
25:54.2,0.135797,0,B11,,,,
25:54.5,0.125548,0,B11,,,,
25:54.7,0.12811,0,B11,,,,
10:25:55,0.126829,0,B11,,,,
25:55.3,0.124267,0,B11,,,,
25:55.5,0.126829,0,B11,,,,
25:55.8,0.126829,0,B11,,,,
10:25:56,0.125548,0,B11,,,,
25:56.2,0.129391,0,B11,,,,
25:56.5,0.12811,0,B11,,,,
25:56.7,0.126829,0,B11,,,,
10:25:57,0.125548,0,B11,,,,
25:57.3,0.129391,0,B11,,,,
25:57.5,0.129391,0,B11,,,,
25:57.8,0.126829,0,B11,,,,
10:25:58,0.130672,0,B11,,,,
25:58.2,0.129391,0,B11,,,,
25:58.5,0.143483,0,B11,,,,
25:58.7,0.201133,0,B11,,,,
10:25:59,0.216506,0,B11,,,,
25:59.3,0.219068,0,B11,,,,
25:59.5,0.220349,0,B11,,,,
25:59.7,0.220349,0,B11,,,,
10:26:00,0.22163,0,B11,,,,
26:00.2,0.222911,0,B11,,,,
26:00.5,0.225474,0,B11,,,,
26:00.7,0.224192,0,B11,,,,
10:26:01,0.222911,0,B11,,,,
26:01.3,0.226755,0,B11,,,,
26:01.5,0.224192,0,B11,,,,
26:01.7,0.224192,0,B11,,,,
10:26:02,0.228036,0,B11,,,,
26:02.2,0.226755,0,B11,,,,
26:02.5,0.224192,0,B11,,,,
26:02.8,0.229317,0,B11,,,,
10:26:03,0.226755,0,B11,,,,
26:03.2,0.226755,0,B11,,,,
26:03.5,0.230598,0,B11,,,,
26:03.7,0.228036,0,B11,,,,
10:26:04,0.226755,0,B11,,,,
26:04.2,0.229317,0,B11,,,,
26:04.5,0.228036,0,B11,,,,
26:04.8,0.230598,0,B11,,,,
10:26:05,0.229317,0,B11,,,,
26:05.3,0.229317,0,B11,,,,
26:05.5,0.228036,0,B11,,,,
26:05.7,0.230598,0,B11,,,,
10:26:06,0.229317,0,B11,,,,
26:06.2,0.230598,0,B11,,,,
26:06.5,0.23316,0,B11,,,,
26:06.8,0.230598,0,B11,,,,
10:26:07,0.230598,0,B11,,,,
26:07.3,0.23316,0,B11,,,,
26:07.5,0.230598,0,B11,,,,
26:07.7,0.231879,0,B11,,,,
10:26:08,0.230598,0,B11,,,,
26:08.2,0.231879,0,B11,,,,
26:08.5,0.230598,0,B11,,,,
26:08.8,0.23316,0,B11,,,,
10:26:09,0.231879,0,B11,,,,
26:09.2,0.231879,0,B11,,,,
26:09.5,0.234441,0,B11,,,,
26:09.7,0.23316,0,B11,,,,
10:26:10,0.231879,0,B11,,,,
26:10.2,0.235722,0,B11,,,,
26:10.5,0.23316,0,B11,,,,
26:10.8,0.231879,0,B11,,,,
10:26:11,0.23316,0,B11,,,,
26:11.2,0.235722,0,B11,,,,
26:11.5,0.23316,0,B11,,,,
26:11.7,0.234441,0,B11,,,,
10:26:12,0.234441,0,B11,,,,
26:12.2,0.234441,0,B11,,,,
26:12.5,0.234441,0,B11,,,,
26:12.7,0.235722,0,B11,,,,
10:26:13,0.234441,0,B11,,,,
26:13.2,0.235722,0,B11,,,,
26:13.5,0.234441,0,B11,,,,
26:13.7,0.234441,0,B11,,,,
10:26:14,0.237003,0,B11,,,,
26:14.3,0.235722,0,B11,,,,
26:14.5,0.234441,0,B11,,,,
26:14.8,0.238285,0,B11,,,,
10:26:15,0.237003,0,B11,,,,
26:15.2,0.235722,0,B11,,,,
26:15.5,0.237003,0,B11,,,,
26:15.7,0.237003,0,B11,,,,
10:26:16,0.234441,0,B11,,,,
26:16.3,0.235722,0,B11,,,,
26:16.5,0.237003,0,B11,,,,
26:16.8,0.235722,0,B11,,,,
10:26:17,0.237003,0,B11,,,,
26:17.2,0.237003,0,B11,,,,
26:17.5,0.235722,0,B11,,,,
26:17.7,0.237003,0,B11,,,,
10:26:18,0.237003,0,B11,,,,
26:18.3,0.237003,0,B11,,,,
26:18.5,0.238285,0,B11,,,,
26:18.8,0.23316,0,B11,,,,
10:26:19,0.230598,0,B11,,,,
26:19.2,0.228036,0,B11,,,,
26:19.5,0.230598,0,B11,,,,
26:19.7,0.230598,0,B11,,,,
10:26:20,0.230598,0,B11,,,,
26:20.3,0.23316,0,B11,,,,
26:20.5,0.231879,0,B11,,,,
26:20.8,0.230598,0,B11,,,,
10:26:21,0.234441,0,B11,,,,
26:21.2,0.231879,0,B11,,,,
26:21.5,0.230598,0,B11,,,,
26:21.7,0.231879,0,B11,,,,
10:26:22,0.23316,0,B11,,,,
26:22.2,0.231879,0,B11,,,,
26:22.5,0.23316,0,B11,,,,
26:22.7,0.23316,0,B11,,,,
10:26:23,0.231879,0,B11,,,,
26:23.2,0.23316,0,B11,,,,
26:23.5,0.234441,0,B11,,,,
26:23.8,0.23316,0,B11,,,,
10:26:24,0.234441,0,B11,,,,
26:24.3,0.208819,0,B11,,,,
26:24.5,0.187041,0,B11,,,,
26:24.7,0.194727,0,B11,,,,
10:26:25,0.190884,0,B11,,,,
26:25.2,0.188322,0,B11,,,,
26:25.5,0.192165,0,B11,,,,
26:25.8,0.192165,0,B11,,,,
10:26:26,0.189603,0,B11,,,,
26:26.3,0.193446,0,B11,,,,
26:26.5,0.190884,0,B11,,,,
26:26.7,0.189603,0,B11,,,,
10:26:27,0.192165,0,B11,,,,
26:27.2,0.189603,0,B11,,,,
26:27.5,0.188322,0,B11,,,,
26:27.8,0.192165,0,B11,,,,
10:26:28,0.190884,0,B11,,,,
26:28.3,0.189603,0,B11,,,,
26:28.5,0.189603,0,B11,,,,
26:28.7,0.189603,0,B11,,,,
10:26:29,0.181916,0,B11,,,,
26:29.2,0.178073,0,B11,,,,
26:29.5,0.161419,0,B11,,,,
26:29.8,0.155013,0,B11,,,,
10:26:30,0.157575,0,B11,,,,
26:30.3,0.160137,0,B11,,,,
26:30.5,0.196008,0,B11,,,,
26:30.7,0.17423,0,B11,,,,
10:26:31,0.140921,0,B11,,,,
26:31.2,0.140921,0,B11,,,,
26:31.5,0.140921,0,B11,,,,
26:31.7,0.135797,0,B11,,,,
10:26:32,0.196008,0,B11,,,,
26:32.2,0.216506,0,B11,,,,
26:32.5,0.201133,0,B11,,,,
26:32.7,0,0,B11,,,,
10:26:33,0.096083,0,B11,,,,
26:33.2,0.237003,0,B11,,,,
26:33.5,0.231879,0,B11,,,,
26:33.8,0.23316,0,B11,,,,
10:26:34,0.230598,0,B11,,,,
26:34.2,0.230598,0,B11,,,,
26:34.5,0.23316,0,B11,,,,
26:34.7,0.231879,0,B11,,,,
10:26:35,0.23316,0,B11,,,,
26:35.3,0.231879,0,B11,,,,
26:35.5,0.228036,0,B11,,,,
26:35.8,0.23316,0,B11,,,,
10:26:36,0.234441,0,B11,,,,
26:36.2,0.231879,0,B11,,,,
26:36.5,0.23316,0,B11,,,,
26:36.7,0.23316,0,B11,,,,
10:26:37,0.231879,0,B11,,,,
26:37.3,0.234441,0,B11,,,,
26:37.5,0.249814,0,B11,,,,
26:37.8,0.231879,0,B11,,,,
10:26:38,0.23316,0,B11,,,,
26:38.2,0.23316,0,B11,,,,
26:38.5,0.231879,0,B11,,,,
26:38.7,0.234441,0,B11,,,,
10:26:39,0.234441,0,B11,,,,
26:39.3,0.231879,0,B11,,,,
26:39.5,0.234441,0,B11,,,,
26:39.8,0.23316,0,B11,,,,
10:26:40,0.231879,0,B11,,,,
26:40.2,0.234441,0,B11,,,,
26:40.5,0.23316,0,B11,,,,
26:40.7,0.231879,0,B11,,,,
10:26:41,0.23316,0,B11,,,,
26:41.2,0.23316,0,B11,,,,
26:41.5,0.234441,0,B11,,,,
26:41.7,0.234441,0,B11,,,,
10:26:42,0.234441,0,B11,,,,
26:42.2,0.235722,0,B11,,,,
26:42.5,0.235722,0,B11,,,,
26:42.7,0.23316,0,B11,,,,
10:26:43,0.23316,0,B11,,,,
26:43.3,0.235722,0,B11,,,,
26:43.5,0.23316,0,B11,,,,
26:43.7,0.23316,0,B11,,,,
10:26:44,0.23316,0,B11,,,,
26:44.2,0.230598,0,B11,,,,
26:44.5,0.235722,0,B11,,,,
26:44.8,0.23316,0,B11,,,,
10:26:45,0.237003,0,B11,,,,
26:45.3,0.235722,0,B11,,,,
26:45.5,0.23316,0,B11,,,,
26:45.7,0.235722,0,B11,,,,
10:26:46,0.235722,0,B11,,,,
26:46.2,0.234441,0,B11,,,,
26:46.5,0.231879,0,B11,,,,
26:46.8,0.235722,0,B11,,,,
10:26:47,0.234441,0,B11,,,,
26:47.3,0.237003,0,B11,,,,
26:47.5,0.234441,0,B11,,,,
26:47.7,0.237003,0,B11,,,,
10:26:48,0.237003,0,B11,,,,
26:48.2,0.234441,0,B11,,,,
26:48.5,0.237003,0,B11,,,,
26:48.8,0.237003,0,B11,,,,
10:26:49,0.235722,0,B11,,,,
26:49.3,0.235722,0,B11,,,,
26:49.5,0.237003,0,B11,,,,
26:49.7,0.235722,0,B11,,,,
10:26:50,0.238285,0,B11,,,,
26:50.2,0.237003,0,B11,,,,
26:50.5,0.234441,0,B11,,,,
26:50.7,0.235722,0,B11,,,,
10:26:51,0.237003,0,B11,,,,
26:51.2,0.235722,0,B11,,,,
26:51.5,0.237003,0,B11,,,,
26:51.7,0.235722,0,B11,,,,
10:26:52,0.23316,0,B11,,,,
26:52.2,0.237003,0,B11,,,,
26:52.5,0.235722,0,B11,,,,
26:52.8,0.238285,0,B11,,,,
10:26:53,0.238285,0,B11,,,,
26:53.2,0.237003,0,B11,,,,
26:53.5,0.235722,0,B11,,,,
26:53.7,0.238285,0,B11,,,,
10:26:54,0.237003,0,B11,,,,
26:54.3,0.238285,0,B11,,,,
26:54.5,0.238285,0,B11,,,,
26:54.8,0.234441,0,B11,,,,
10:26:55,0.238285,0,B11,,,,
26:55.2,0.238285,0,B11,,,,
26:55.5,0.235722,0,B11,,,,
26:55.7,0.237003,0,B11,,,,
10:26:56,0.238285,0,B11,,,,
26:56.3,0.237003,0,B11,,,,
26:56.5,0.238285,0,B11,,,,
26:56.8,0.235722,0,B11,,,,
10:26:57,0.235722,0,B11,,,,
26:57.2,0.238285,0,B11,,,,
26:57.5,0.23316,0,B11,,,,
26:57.7,0.237003,0,B11,,,,
10:26:58,0.237003,0,B11,,,,
26:58.3,0.235722,0,B11,,,,
26:58.5,0.238285,0,B11,,,,
26:58.8,0.238285,0,B11,,,,
10:26:59,0.235722,0,B11,,,,
26:59.2,0.238285,0,B11,,,,
26:59.5,0.237003,0,B11,,,,
26:59.7,0.237003,0,B11,,,,
10:27:00,0.238285,0,B11,,,,
27:00.2,0.235722,0,B11,,,,
27:00.5,0.235722,0,B11,,,,
27:00.7,0.239566,0,B11,,,,
10:27:01,0.238285,0,B11,,,,
27:01.2,0.239566,0,B11,,,,
